"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"202620_s_at",697.268953488372,1933.34412790698,3.2746961903595,0.00153045686921911,0.026852890091976,-4.51930669795135
"212705_x_at",82.1101581395349,149.421576744186,3.27176379067148,0.00154460782596195,0.027065026163508,-4.51944147214181
"205047_s_at",-131.111248837209,217.333601162791,-3.27168771217878,0.00154497658663475,0.027065026163508,-4.51944496784357
"213049_at",-197.231651162791,663.307104651163,-3.27066534759717,0.00154994010884201,0.0271306484252369,-4.51949193969395
"AFFX-r2-Bs-thr-M_s_at",317.622790697674,951.772697674419,3.27025729226818,0.00155192536360787,0.0271440760418165,-4.51951068523741
"203603_s_at",199.069158139535,440.126844186047,3.26964493392821,0.00155490905686895,0.0271749321680085,-4.51953881375661
"202552_s_at",526.888093023256,1638.48234883721,3.26889678891266,0.00155856166106305,0.0272174212331254,-4.51957317561681
"205097_at",-101.420493023256,159.39348372093,-3.26669598972998,0.00156935310033993,0.0273844127916012,-4.51967423160675
"200862_at",-563.813255813954,1399.98139534884,-3.26552862953464,0.00157510553261992,0.0274632837115568,-4.51972781887654
"213301_x_at",-226.352139534884,525.307604651163,-3.26473281046891,0.00157903842957781,0.0275103309822379,-4.5197643445489
"212586_at",564.533209302326,1452.00388372093,3.26414196307662,0.00158196431595064,0.0275397741033813,-4.51979145942971
"218970_s_at",269.080627906977,777.109058139535,3.26228327503351,0.00159120172570918,0.0276789602294908,-4.5198767395552
"209175_at",-262.582246511628,711.757365116279,-3.26194273173608,0.00159289964396426,0.0276868820331168,-4.51989236138336
"208707_at",296.158441860465,1320.94668604651,3.26100908540367,0.00159756342993503,0.0277463023454733,-4.51993518609855
"221634_at",48.4471139534884,72.6425523255814,3.26002407977773,0.00160249763168147,0.0278103229959177,-4.51998035914045
"204461_x_at",-194.168651162791,676.512790697674,-3.25966740262564,0.00160428785699422,0.0278197247606244,-4.51999671471915
"214636_at",187.757879069768,492.052106976744,3.25786614138116,0.00161335735727714,0.0279552426066924,-4.52007929699542
"200977_s_at",-317.836279069767,1058.49672093023,-3.25617259395248,0.00162192829042776,0.0280819177122004,-4.52015691760404
"210985_s_at",-128.66196744186,309.364202325581,-3.25527160868524,0.00162650547827103,0.028136223257494,-4.52019820337582
"203035_s_at",-256.598553488372,611.262467441861,-3.25461401533063,0.00162985381943385,0.028136223257494,-4.52022833217628
"219716_at",272.175395348837,767.898581395349,3.25444144212787,0.00163073359828669,0.028136223257494,-4.52023623835671
"202107_s_at",-413.375395348838,1419.66646511628,-3.25440557455322,0.00163091650713389,0.028136223257494,-4.52023788154592
"202227_s_at",-415.072651162791,1463.32388372093,-3.2542292257714,0.0016318160878014,0.028136223257494,-4.52024596040594
"201336_at",384.054372093023,931.297674418605,3.2538724279365,0.00163363758653982,0.028136223257494,-4.52026230521578
"204023_at",-307.562162790698,988.303872093023,-3.25352120289606,0.00163543249497157,0.028136223257494,-4.52027839375535
"221610_s_at",-101.654765116279,286.301268604651,-3.25337263319119,0.00163619230464864,0.028136223257494,-4.52028519898358
"218440_at",120.921813953488,318.749558139535,3.25327865496068,0.00163667309530174,0.028136223257494,-4.5202895035619
"201542_at",457.671186046512,1357.67603488372,3.2530796604084,0.00163769158394156,0.028136223257494,-4.52029861807688
"216060_s_at",292.154093023256,1119.71981395349,3.25259601649311,0.00164016943211044,0.0281412597007146,-4.52032076903562
"203845_at",304.90791627907,669.945111627907,3.25252949033087,0.00164051053947979,0.0281412597007146,-4.52032381579848
"208092_s_at",298.987813953489,1247.28002325581,3.25205421637912,0.00164294940039747,0.0281507349898363,-4.52034558136061
"214720_x_at",166.87503255814,519.750995348837,3.25192957400385,0.00164358956252646,0.0281507349898363,-4.52035128916528
"214436_at",-263.211697674419,656.043313953488,-3.25094333282228,0.00164866313032488,0.0281996685037343,-4.52039644822149
"218205_s_at",610.478209302325,1919.10245348837,3.25079511120467,0.0016494269002847,0.0281996685037343,-4.5204032344849
"203757_s_at",-723.156790697675,1564.41034883721,-3.25063677941552,0.00165024313283084,0.0281996685037343,-4.52041048344617
"218899_s_at",309.566418604651,1185.43023255814,3.24962154015667,0.0016554858916257,0.0282675801709545,-4.52045695979576
"204162_at",-63.6264455813954,52.604048372093,-3.24924302093591,0.00165744457650997,0.0282732623951965,-4.52047428583141
"200907_s_at",-378.412986046512,492.61176744186,-3.24906696714592,0.00165835632322945,0.0282732623951965,-4.52048234399
"37549_g_at",63.0319441860465,173.739641860465,3.24719769342517,0.00166806591606001,0.0284170587213802,-4.5205678873788
"201569_s_at",371.58841627907,754.90803372093,3.24689069110177,0.00166966566155458,0.0284225820751877,-4.5205819340481
"212239_at",489.333534883722,1591.05025581395,3.24465632337363,0.0016813519741258,0.0285990259699217,-4.52068414340606
"205407_at",233.312611627907,391.873212790698,3.24379213817383,0.00168589238284133,0.0285990259699217,-4.52072366423705
"218039_at",-536.598511627907,1928.19765116279,-3.24377929124627,0.00168595996679496,0.0285990259699217,-4.52072425170671
"203434_s_at",248.404823255814,477.882537209302,3.24369075983211,0.00168642577380732,0.0285990259699217,-4.5207283000725
"221245_s_at",116.218511627907,435.485581395349,3.24368654171227,0.00168644797040242,0.0285990259699217,-4.52072849295718
"205141_at",46.7987395348838,152.760881395349,3.2432143398543,0.00168893452116996,0.028619363105225,-4.52075008474298
"219440_at",292.72923255814,981.728825581395,3.2429712489553,0.00169021594248872,0.028619363105225,-4.52076119956673
"219974_x_at",175.002613953488,408.124041860465,3.24272593176172,0.00169151002197506,0.0286195275775781,-4.52077241570706
"203197_s_at",65.6464186046512,286.826348837209,3.24135671491558,0.00169874986531704,0.0287066893450749,-4.52083500884393
"36829_at",462.817441860466,2289.39127906977,3.24126456986029,0.00169923812979194,0.0287066893450749,-4.52083922067858
"220902_at",163.625209302326,437.823953488372,3.24002035863975,0.00170584391510981,0.0287964545154483,-4.52089608539493
"213644_at",168.98988372093,477.134569767442,3.23932216646352,0.00170956128771184,0.0288233563228996,-4.5209279897728
"200720_s_at",170.598302325581,400.769965116279,3.23923525662853,0.00171002455050367,0.0288233563228996,-4.52093196090659
"210115_at",-123.822434883721,183.941101162791,-3.23888814088457,0.00171187598266956,0.0288327532288933,-4.52094782091744
"212788_x_at",1533.45651162791,5737.08546511628,3.23789185551852,0.00171720035481331,0.028871566531391,-4.52099333670438
"214096_s_at",-270.460651162791,751.93976744186,-3.23778987552381,0.00171774623224455,0.028871566531391,-4.52099799526436
"212518_at",191.597372093023,596.1175,3.23772987833603,0.00171806746042384,0.028871566531391,-4.52100073596413
"213231_at",200.541488372093,676.169441860465,3.23729774307558,0.00172038279710808,0.0288886886721622,-4.52102047525865
"208367_x_at",69.9019302325581,288.003197674419,3.23568595071626,0.00172904439779302,0.0290122713223056,-4.52109408639618
"219331_s_at",73.2191813953489,186.73631627907,3.23348096554026,0.00174095986574535,0.0291902247467297,-4.52119475528235
"220326_s_at",43.0640558139535,83.7305186046512,3.23247752651783,0.00174640772605749,0.0292529728949136,-4.5212405545643
"203921_at",176.542744186047,722.52388372093,3.23230833481012,0.0017473278698169,0.0292529728949136,-4.521248276073
"213156_at",444.884488372093,1170.99322093023,3.23162234034414,0.00175106327902321,0.0292935007856413,-4.52127958089001
"204455_at",-654.029293023256,987.99651627907,-3.23105586285867,0.0017541535195517,0.0293231829528661,-4.52130542880671
"211178_s_at",212.1222,629.571737209302,3.23045959245949,0.00175741179738791,0.0293556274971475,-4.52133263337709
"209789_at",254.611023255814,898.928465116279,3.23016646594721,0.00175901564181947,0.029360408649186,-4.52134600610003
"206059_at",466.772837209302,1673.98265116279,3.22926173668331,0.00176397451634743,0.0294135370645844,-4.52138727641101
"202156_s_at",301.914325581396,458.568572093023,3.22910432677859,0.00176483862385448,0.0294135370645844,-4.52139445618335
"221310_at",58.9793720930233,237.728244186047,3.22837407793123,0.00176885253426335,0.0294345830770794,-4.52142776165962
"213187_x_at",1398.85233488372,3257.77232093023,3.22819455248349,0.00176984062688941,0.0294345830770794,-4.52143594887255
"209721_s_at",117.908272093023,262.843889534884,3.22815393859099,0.00177006423386826,0.0294345830770794,-4.52143780102308
"219787_s_at",-377.974162790698,948.763872093023,-3.22674332658417,0.00177784702750055,0.0295419577284077,-4.52150212218116
"203179_at",142.037372093023,608.080802325581,3.22623158408843,0.00178067837726378,0.0295566005547813,-4.52152545269771
"210835_s_at",-499.439581395349,2135.49462790698,-3.2257473976602,0.00178336114861657,0.0295566005547813,-4.52154752498961
"203148_s_at",-214.5394,386.076206976744,-3.22555354623681,0.0017844362965124,0.0295566005547813,-4.52155636144113
"202310_s_at",-671.180393023256,904.341254651163,-3.22535859943887,0.00178551813104264,0.0295566005547813,-4.52156524751969
"201693_s_at",464.913813953489,1226.20618604651,3.22521796461116,0.00178629894850867,0.0295566005547813,-4.52157165775686
"212591_at",-150.161604651163,281.224462790698,-3.22514813737898,0.00178668675435491,0.0295566005547813,-4.52157484047362
"216908_x_at",268.175309302326,500.059856976744,3.22402050070754,0.00179296032717314,0.0296383790581596,-4.52162623259623
"209459_s_at",-193.417212325581,183.010115232558,-3.2236585448217,0.00179497842203269,0.0296497436457779,-4.521642726597
"205133_s_at",-419.936860465116,1408.76536046512,-3.22300386004504,0.00179863403238071,0.0296881201063254,-4.52167255731387
"201160_s_at",488.801558139535,2125.98047674419,3.22240428169008,0.00180198804850379,0.0297214653477497,-4.52169987408463
"204593_s_at",111.807023255814,497.936674418605,3.22152901756321,0.0018068947426882,0.0297803517391429,-4.5217397459017
"217322_x_at",-126.356095348837,302.380922093023,-3.21887092277946,0.00182187261171147,0.0300050165608032,-4.521860795078
"219638_at",79.126146511628,216.388596511628,3.21772021655588,0.00182839256857003,0.0300901562817179,-4.52191318039487
"217022_s_at",-1070.56391162791,1177.76573953488,-3.21617308340155,0.00183719309094675,0.0302126742771708,-4.52198359602565
"209674_at",-202.526546511628,383.859201162791,-3.21565349687275,0.00184015751647649,0.0302148466157411,-4.52200723995943
"209147_s_at",454.738418604652,1043.34637209302,3.21547322086324,0.00184118709970782,0.0302148466157411,-4.52201544296189
"202208_s_at",-107.275118604651,172.192519767442,-3.21543716816872,0.00184139306665065,0.0302148466157411,-4.52201708341682
"203070_at",51.9230093023256,108.976995348837,3.21514598942606,0.00184305734361185,0.0302199019777063,-4.5220303321282
"221191_at",-89.1322976744186,239.572246511628,-3.21386605971379,0.00185038967066435,0.0303178184054513,-4.52208856115915
"217504_at",135.173372093023,341.316523255814,3.21294786793816,0.00185566650128203,0.0303819372873384,-4.52213032516027
"212225_at",104.275939534884,309.905588372093,3.21221704681398,0.00185987656768607,0.0304258172897033,-4.5221635617285
"218911_at",-140.276920930233,297.167555813953,-3.21200886921228,0.0018610774566201,0.0304258172897033,-4.52217302852064
"202404_s_at",-1364.7178372093,3329.12038372093,-3.21012845633251,0.00187195765900381,0.0305812555099573,-4.52225852365379
"211708_s_at",39.9072744186047,118.905913953488,3.20978324509323,0.00187396152422743,0.0305915638420218,-4.52227421597142
"216895_at",212.768790697675,843.432139534884,3.20953714798956,0.00187539128061813,0.0305924918784873,-4.52228540225438
"219678_x_at",-289.46523255814,1278.55601162791,-3.2092211870983,0.00187722842134497,0.0306000591900732,-4.52229976345963
"203120_at",-157.810279069767,320.181655813954,-3.20873073915253,0.00188008344189524,0.0306241954208712,-4.52232205393249
"211753_s_at",106.855574418605,194.944573255814,3.20786918721662,0.00188510858115965,0.0306836190752231,-4.52236120607187
"215553_x_at",-378.995627906977,1242.78727906977,-3.20681717263269,0.00189126164783988,0.0307613016779679,-4.52240900538901
"214479_at",44.7602953488372,158.672587209302,3.20391489141343,0.00190833409480265,0.0310163447370441,-4.52254082684876
"213306_at",433.00723255814,1040.1168255814,3.20199482006351,0.00191970781054159,0.0311784614739783,-4.52262799879789
"210427_x_at",1381.45581395349,4358.96674418605,3.20075584250737,0.00192708059730224,0.0312754092860057,-4.52268423292956
"219499_at",-157.557744186046,482.880941860465,-3.19988703552028,0.00193226638169997,0.0313367480228678,-4.52272365848507
"219727_at",111.286248837209,301.684247674419,3.19959564142347,0.00193400858930049,0.0313421915602784,-4.52273688026981
"200943_at",-469.354506976744,1189.36688604651,-3.19680784615537,0.00195075080627625,0.0315905379478588,-4.52286333939822
"215315_at",108.857209302326,251.871453488372,3.19520590859683,0.00196043246553589,0.0317242677048194,-4.52293597734801
"202922_at",554.564534883721,1859.99261627907,3.1944244329155,0.00196517175729407,0.0317778826326442,-4.52297140483363
"221835_at",55.9382325581395,185.261718604651,3.19327539831399,0.00197215956584098,0.0318416570732847,-4.52302348621233
"218854_at",390.883906976745,1211.87662790698,3.19323260845376,0.00197242023840743,0.0318416570732847,-4.5230254255061
"206070_s_at",68.1530116279069,146.023370930233,3.19307141216666,0.00197340252291909,0.0318416570732847,-4.52303273100338
"203329_at",315.471,819.919476744186,3.19188501860824,0.00198064613904085,0.0319354109379503,-4.52308649242802
"214619_at",64.3557162790698,208.726927906977,3.18871355731388,0.00200013185019311,0.0322096961636536,-4.52323015068818
"204123_at",-156.179320930233,273.619758139535,-3.18864607959336,0.00200054837726054,0.0322096961636536,-4.52323320634444
"203167_at",44.8141790697675,185.444847674419,3.18805603348719,0.00200419407189727,0.0322450949487992,-4.52325992436132
"218648_at",550.601860465116,2713.41023255814,3.18632913369359,0.00201489968346158,0.0323939463539497,-4.52333810412683
"219186_at",217.394093023256,674.112534883721,3.18554024255404,0.00201980802395012,0.0324494464294741,-4.52337381046942
"211905_s_at",128.217869767442,453.155809302326,3.18455837391654,0.00202593263233967,0.0325103829624068,-4.52341824411869
"210095_s_at",914.756720930233,2159.00426744186,3.18446452239082,0.00202651895771588,0.0325103829624068,-4.52342249087727
"200644_at",-241.835790697675,619.444104651163,-3.18374012351392,0.00203104988099937,0.0325596291354741,-4.52345526731645
"214569_at",419.074720930233,1613.62773255814,3.18137442077789,0.00204591269586657,0.0327680160202665,-4.52356227682088
"218331_s_at",-448.537837209302,1320.23889534884,-3.18116409981387,0.00204723896635559,0.0327680160202665,-4.52357178819146
"204510_at",-377.548767441861,1447.24887209302,-3.18097049352966,0.00204846054464082,0.0327680160202665,-4.52358054335053
"221695_s_at",218.971139534884,978.704081395349,3.17991367641577,0.00205514064265827,0.0328121616107827,-4.52362832873041
"212327_at",473.26134883721,1452.18197674419,3.17988998780734,0.00205529061016255,0.0328121616107827,-4.52362939973681
"207376_at",74.9241930232559,255.136910465116,3.17983514886732,0.00205563782294362,0.0328121616107827,-4.52363187909038
"208700_s_at",395.561753488372,1191.32717906977,3.17950466996849,0.00205773140990965,0.032822068007886,-4.52364682003028
"38487_at",226.607,763.148569767442,3.17763736611607,0.0020695982440391,0.0329877379627491,-4.52373122388275
"212227_x_at",1060.4418372093,2804.3475,3.17730856159742,0.00207169442089686,0.0329975459477089,-4.52374608317606
"218698_at",396.984744186047,1414.24344186047,3.17640996435292,0.00207743322311888,0.0330343925345579,-4.52378668792772
"203543_s_at",118.486413953488,230.557539534884,3.17631903108285,0.00207801478547423,0.0330343925345579,-4.52379079654216
"204445_s_at",111.931904651163,402.756959302326,3.1762501757367,0.00207845524989679,0.0330343925345579,-4.52379390757014
"218846_at",-136.697755813954,465.432401162791,-3.17528677014442,0.00208462725728787,0.0331088732531331,-4.52383743214147
"219543_at",243.918186046512,1036.02255813953,3.17358594390359,0.00209556528951043,0.0332407608084646,-4.5239142530841
"211509_s_at",1301.49325581395,4855.7661627907,3.17353173679847,0.00209591477520499,0.0332407608084646,-4.52391670105501
"204266_s_at",-131.627760465116,204.51716627907,-3.17282406296771,0.00210048230491358,0.0332667959578024,-4.52394865709243
"209714_s_at",-285.857651162791,898.482895348837,-3.17281479213223,0.00210054220314266,0.0332667959578024,-4.52394907570299
"201507_at",196.432209302326,466.726988372093,3.17140267261844,0.00210968444674924,0.0333878540674101,-4.52401282953427
"201118_at",155.582139534884,353.519093023256,3.17007994365397,0.00211828163348582,0.0335001203967102,-4.52407253264462
"205315_s_at",266.181727906977,657.894619767442,3.16965890946399,0.00212102503234307,0.0335197168763834,-4.52409153354015
"202704_at",-668.15611627907,1815.70215116279,-3.16808944597145,0.00213128067415509,0.0336579215182126,-4.52416234909424
"213503_x_at",1323.39813953488,5137.6388372093,3.16570653884177,0.00214694024633655,0.0338670534607604,-4.52426982893068
"209524_at",-212.484260465116,407.602911627907,-3.16540961523132,0.00214889902110821,0.0338670534607604,-4.52428321822439
"204362_at",162.39323255814,206.982758139535,3.16533332172203,0.00214940259078601,0.0338670534607604,-4.5242866584397
"218684_at",-265.903511627907,830.338825581395,-3.16511748450719,0.00215082780476823,0.0338670534607604,-4.52429639067709
"219083_at",-305.886069767442,659.410709302326,-3.16487618747014,0.0021524221785649,0.0338670534607604,-4.52430727045662
"218807_at",-647.330697674419,2652.77348837209,-3.16469162049467,0.00215364245181966,0.0338670534607604,-4.52431559202312
"220990_s_at",-534.383813953489,1483.32037209302,-3.16375780092648,0.00215982634377309,0.0339403458521126,-4.52435769078954
"211709_s_at",-277.942751162791,293.451905813953,-3.1634399095284,0.00216193524445706,0.0339495440819146,-4.52437202042484
"204347_at",195.334325581395,571.33076744186,3.16296441661851,0.00216509326402159,0.0339751923959107,-4.52439345271976
"206802_at",51.7721348837209,174.759993023256,3.16217777544799,0.00217032724706807,0.0340333582311174,-4.52442890554162
"200771_at",678.730488372093,2065.30496511628,3.15997307030345,0.00218505940283251,0.0342402803609823,-4.52452824113183
"31874_at",165.565967441861,456.506086046512,3.15865464625238,0.00219391381524754,0.0343323293235555,-4.52458762496929
"214247_s_at",-351.759255813954,1062.55262790698,-3.15833167933838,0.00219608792803414,0.0343323293235555,-4.52460216968784
"218181_s_at",340.921906976744,1163.71937209302,3.1581503291971,0.00219730960156244,0.0343323293235555,-4.52461033635667
"214835_s_at",285.450837209302,764.526976744186,3.15808210835112,0.00219776933846643,0.0343323293235555,-4.52461340844803
"212762_s_at",365.749441860465,1303.05776744186,3.1579533536281,0.00219863725462073,0.0343323293235555,-4.52461920636898
"202870_s_at",-66.4942162790698,109.912722093023,-3.15719111043734,0.00220378197250431,0.0343885670121243,-4.5246535279191
"214179_s_at",276.790279069767,708.637906976744,3.15518095746855,0.00221740328381978,0.0345769050898223,-4.52474401593066
"209605_at",179.792776744186,240.686706976744,3.15482916407324,0.00221979518363256,0.0345899972565625,-4.52475984861789
"208887_at",71.5001744186047,143.206822093023,3.15391645662998,0.00222601205193351,0.0346476676540955,-4.52480092078827
"203050_at",-231.374390697674,398.791011627907,-3.15361791576303,0.0022280490718656,0.0346476676540955,-4.52481435372855
"59375_at",369.863534883721,1323.58518604651,3.15360154429346,0.00222816082880756,0.0346476676540955,-4.52481509034646
"209159_s_at",-119.006495348837,272.326361627907,-3.15189516350576,0.00223983784345752,0.0347830419555805,-4.52489185497494
"216610_at",235.152904651163,551.712940697674,3.15187319251856,0.00223998856555482,0.0347830419555805,-4.52489284322103
"211000_s_at",218.927093023256,813.552639534884,3.15081812220971,0.00224723754291659,0.0348317103318799,-4.52494029510806
"214723_x_at",-104.59682,152.952423953488,-3.15074393490124,0.00224774807721393,0.0348317103318799,-4.52494363133924
"209952_s_at",38.1833697674419,128.788275581395,3.15062649155894,0.00224855650737564,0.0348317103318799,-4.5249489127165
"201531_at",165.315488372093,589.180953488372,3.15050757410306,0.00224937536092874,0.0348317103318799,-4.52495426026656
"208303_s_at",52.1045,174.60216627907,3.15017132564177,0.00225169223856275,0.034843373716593,-4.52496938024529
"207856_s_at",-91.0468395348837,161.900431395349,-3.14807272980833,0.00226620269987221,0.0350435772111398,-4.52506372577644
"59644_at",-113.410809302326,250.269925581395,-3.14504221188648,0.0022873107090519,0.0353454539041633,-4.52519990220391
"217359_s_at",291.423953488372,1133.83748837209,3.14336843783641,0.00229904721399789,0.0355021961673701,-4.5252750803007
"212504_at",554.641627906977,1946.21074418605,3.14178987784828,0.00231016748814187,0.0356492120071089,-4.52534596028791
"210746_s_at",69.3373255813954,278.124755813953,3.14096424555993,0.00231600365866993,0.0357145394644581,-4.52538302422647
"41660_at",-142.520837209302,163.247739534884,-3.14070055023646,0.00231787054260803,0.0357186094750586,-4.52539486071979
"219010_at",-237.742651162791,676.298511627907,-3.14046602993291,0.00231953205435431,0.0357195112420022,-4.52540538714294
"202076_at",-474.417046511628,2013.39591860465,-3.14023383211342,0.00232117820542795,0.0357201753809053,-4.52541580886621
"214030_at",287.07588372093,738.031337209302,3.13811205584164,0.00233627090757983,0.0359276222454116,-4.52551101944893
"221524_s_at",76.7105976744187,153.147647674419,3.13759819917823,0.00233993982316028,0.0359592269513659,-4.52553407207066
"202074_s_at",489.611837209303,1125.44380232558,3.13672003293668,0.0023462223248524,0.0360309249239738,-4.52557346319256
"215380_s_at",-662.108186046511,2137.28362790698,-3.13620118352586,0.00234994161579208,0.0360631880335365,-4.52559673370738
"215915_at",175.581251162791,433.806397674419,3.13560318085296,0.00235423511902057,0.0361042127716004,-4.52562355145126
"212626_x_at",-266.113330232558,681.269809302326,-3.13399621269887,0.00236580896949432,0.0362567546542242,-4.52569560185173
"202314_at",-132.622258139535,389.381568604651,-3.13169071924546,0.00238250641269785,0.0364875535354956,-4.52579893345823
"202245_at",328.894372093024,1366.00041860465,3.13062297241139,0.00239027666504587,0.0365814113511106,-4.52584677438684
"200666_s_at",414.821697674419,1085.88940697674,3.12863494067211,0.00240480698509611,0.0367785271440608,-4.52593582347401
"200649_at",326.976465116279,1101.23413953488,3.12801995469207,0.00240931849018244,0.0368090820053932,-4.52596336352046
"212560_at",-306.515232558139,1002.58822093023,-3.12776328060724,0.00241120376864009,0.0368090820053932,-4.52597485684633
"210261_at",139.346497674419,334.304425581395,3.12768751623331,0.00241176052272468,0.0368090820053932,-4.52597824930915
"220228_at",161.911255813954,497.191046511628,3.12678884839495,0.00241837351811097,0.0368847481889574,-4.52601848479651
"205625_s_at",102.578553488372,320.543118604651,3.12625177799222,0.0024223336976777,0.0369198781021561,-4.52604252744684
"216319_at",87.9066837209302,208.085274418605,3.12541887291646,0.00242848721256142,0.0369883667515421,-4.52607980868724
"215404_x_at",-154.902648837209,517.937675581395,-3.12516282431266,0.00243038182711355,0.0369919386977945,-4.52609126836765
"221565_s_at",120.55023255814,412.774604651163,3.12374390601672,0.0024409059933265,0.0371267633100985,-4.52615476323375
"212072_s_at",-276.944120930233,643.16268372093,-3.12350248908049,0.00244270081023292,0.0371287190684994,-4.52616556464877
"202854_at",-413.943627906977,1397.84986046512,-3.12287527055945,0.00244736961937358,0.0371743266724618,-4.52619362518981
"200875_s_at",-212.566906976744,736.947895348837,-3.12173791412729,0.0024558569310402,0.03727783378363,-4.52624449979944
"211421_s_at",-241.322004651163,465.233023255814,-3.11974839988459,0.00247076924834273,0.0374786597418796,-4.52633346551504
"211998_at",416.805213953489,811.965206976744,3.11836508768653,0.00248118744815149,0.0376030883372607,-4.52639530368976
"215096_s_at",562.298860465117,2043.88312790698,3.11821143061539,0.0024823472128578,0.0376030883372607,-4.52640217161462
"211155_s_at",177.411527906977,477.124096511628,3.11783938737489,0.0024851573919061,0.0376200829917416,-4.5264187997933
"200751_s_at",-169.534251162791,340.984527906977,-3.11742572483105,0.00248828541403705,0.0376214173047441,-4.52643728673171
"220272_at",417.912069767442,1508.7975,3.11724668198526,0.00248964043161065,0.0376214173047441,-4.52644528786065
"206226_at",361.217767441861,1686.0693255814,3.11715816741034,0.002490310574182,0.0376214173047441,-4.52644924333001
"210980_s_at",692.728860465117,1969.10496511628,3.11536414448806,0.00250392934356066,0.0377930164027474,-4.52652939883659
"219561_at",253.758744186047,653.730930232558,3.11521541394163,0.00250506149202791,0.0377930164027474,-4.52653604276821
"219902_at",83.8135883720931,150.276705813953,3.11368997345685,0.00251670080275712,0.037942925566872,-4.52660417473329
"201821_s_at",-144.1423,240.959029069767,-3.11291946194605,0.00252259902312906,0.0380061352484008,-4.52663858116503
"218474_s_at",-148.669674418605,389.600488372093,-3.11227047869308,0.0025275769318739,0.0380554032249636,-4.52666755694464
"208716_s_at",-450.52511627907,970.571813953488,-3.10979018681993,0.0025466859277726,0.0383172198032119,-4.52677826380844
"202597_at",-559.990372093023,2508.09086046512,-3.10855896624121,0.00255622151890987,0.038434739612597,-4.52683319934967
"221014_s_at",136.451718604651,489.393489534884,3.10744696603608,0.00256486231524658,0.0385386560826969,-4.52688280429055
"201707_at",152.210641860465,280.230518604651,3.10656417442889,0.00257174139232864,0.038615979410552,-4.52692217699276
"204141_at",475.071053488372,994.82145,3.10602106511095,0.00257598205076,0.0386468325348591,-4.52694639647668
"219161_s_at",-208.903720930233,726.027255813954,-3.10563577666364,0.0025789943704359,0.0386468325348591,-4.52696357654666
"211872_s_at",42.9491255813953,184.324390697674,3.10563515465583,0.0025789992361592,0.0386468325348591,-4.52696360428106
"213137_s_at",-126.138095348837,280.947026744186,-3.10326347891968,0.00259761416213386,0.0388339670039931,-4.52706932965343
"220625_s_at",-401.192397674419,799.509501162791,-3.10294747459142,0.00260010384901282,0.0388339670039931,-4.52708341296434
"200037_s_at",-839.166511627907,3358.23674418605,-3.10291073019995,0.00260039348918074,0.0388339670039931,-4.52708505048982
"216082_at",200.056120930233,537.365776744186,3.1028977727626,0.00260049563422199,0.0388339670039931,-4.52708562793936
"214229_at",120.21618372093,401.576977906977,3.10283508239082,0.00260098988270655,0.0388339670039931,-4.527088421722
"202800_at",350.308118604651,360.111140697674,3.10271412451114,0.00260194375698792,0.0388339670039931,-4.52709381208811
"204244_s_at",-106.749895348837,352.637924418605,-3.10168535147916,0.00261006983057834,0.038929174052729,-4.5271396532516
"208901_s_at",-320.105569767442,659.052238372093,-3.10109055672926,0.00261477876099801,0.0389733211580726,-4.52716615260781
"215523_at",390.321441860465,1501.62544186047,3.10069051147878,0.00261795032329712,0.038994510062854,-4.52718397375723
"215240_at",180.269581395349,676.775162790698,3.09974438472862,0.00262546547067056,0.0390653491836217,-4.52722611618905
"214047_s_at",-209.20766744186,591.003840697674,-3.09965047479552,0.00262621249728785,0.0390653491836217,-4.52723029871143
"218755_at",-130.125844186047,274.650338372093,-3.09941977550926,0.00262804848359827,0.0390665806270982,-4.52724057318083
"209391_at",-100.677720930233,207.579262790698,-3.09894487176618,0.00263183169448639,0.0390859498727822,-4.52726172214974
"204610_s_at",35.6824,156.32443255814,3.09881594759043,0.0026328596131152,0.0390859498727822,-4.5272674632176
"221165_s_at",240.724813953489,1037.25408139535,3.09751334087946,0.0026432663278005,0.0391909509416641,-4.52732546103454
"219717_at",402.962418604651,1889.08251162791,3.09735794468564,0.00264451036185296,0.0391909509416641,-4.52733237898737
"207655_s_at",-189.815465116279,755.352290697674,-3.09727071623501,0.00264520891335381,0.0391909509416641,-4.52733626214664
"217152_at",-44.5460139534884,88.5046372093023,-3.09627784076954,0.00265317226115891,0.0392692865438906,-4.52738045749094
"212814_at",286.148581395349,1287.74694186047,3.09617220757828,0.00265402080218549,0.0392692865438906,-4.52738515898675
"221806_s_at",-266.72,541.532418604651,-3.09589304579982,0.00265626449638169,0.0392764046269895,-4.52739758338772
"208061_at",70.7906930232559,192.589620930233,3.09557079236489,0.00265885672281334,0.0392886633650197,-4.52741192479642
"218486_at",255.195162790698,983.673441860465,3.09400123085634,0.00267151604282912,0.0394298647079329,-4.52748176301367
"204993_at",352.828790697675,1221.05765116279,3.09394736158595,0.00267195151949821,0.0394298647079329,-4.52748415957024
"201754_at",-1500.26920930233,3212.12155813953,-3.09355731504644,0.00267510660758587,0.0394502981713011,-4.52750151136323
"206275_s_at",136.870976744186,486.534093023256,3.09327248569876,0.00267741278183498,0.039458193794728,-4.5275141815871
"201004_at",-487.248093023256,1498.80560465116,-3.09304821171391,0.00267922995914241,0.0394588771841178,-4.52752415760093
